,ID,datetime,electricity_consumption
7321,9649,2014-08-07 01:00:00,210
7322,9650,2014-08-07 02:00:00,198
7323,9651,2014-08-07 03:00:00,210
7324,9652,2014-08-07 04:00:00,189
7325,9653,2014-08-07 05:00:00,198
7326,9654,2014-08-07 06:00:00,210
7327,9655,2014-08-07 07:00:00,198
7328,9656,2014-08-07 08:00:00,213
7329,9657,2014-08-07 09:00:00,198
7330,9658,2014-08-07 10:00:00,219
7331,9659,2014-08-07 11:00:00,186
7332,9660,2014-08-07 12:00:00,198
7333,9661,2014-08-07 13:00:00,201
7334,9662,2014-08-07 14:00:00,210
7335,9663,2014-08-07 15:00:00,183
7336,9664,2014-08-07 16:00:00,195
7337,9665,2014-08-07 17:00:00,204
7338,9666,2014-08-07 18:00:00,198
7339,9667,2014-08-07 19:00:00,186
7340,9668,2014-08-07 20:00:00,210
7341,9669,2014-08-07 21:00:00,192
7342,9670,2014-08-07 22:00:00,192
7343,9671,2014-08-07 23:00:00,201
7344,9672,2014-08-08 00:00:00,201
7345,9673,2014-08-08 01:00:00,183
7346,9674,2014-08-08 02:00:00,180
7347,9675,2014-08-08 03:00:00,198
7348,9676,2014-08-08 04:00:00,216
7349,9677,2014-08-08 05:00:00,204
7350,9678,2014-08-08 06:00:00,210
7351,9679,2014-08-08 07:00:00,207
7352,9680,2014-08-08 08:00:00,204
7353,9681,2014-08-08 09:00:00,216
7354,9682,2014-08-08 10:00:00,198
7355,9683,2014-08-08 11:00:00,207
7356,9684,2014-08-08 12:00:00,222
7357,9685,2014-08-08 13:00:00,210
7358,9686,2014-08-08 14:00:00,198
7359,9687,2014-08-08 15:00:00,180
7360,9688,2014-08-08 16:00:00,195
7361,9689,2014-08-08 17:00:00,195
7362,9690,2014-08-08 18:00:00,210
7363,9691,2014-08-08 19:00:00,216
7364,9692,2014-08-08 20:00:00,204
7365,9693,2014-08-08 21:00:00,204
7366,9694,2014-08-08 22:00:00,198
7367,9695,2014-08-08 23:00:00,198
7368,9696,2014-08-09 00:00:00,210
7369,9697,2014-08-09 01:00:00,216
7370,9698,2014-08-09 02:00:00,228
7371,9699,2014-08-09 03:00:00,222
7372,9700,2014-08-09 04:00:00,204
7373,9701,2014-08-09 05:00:00,237
7374,9702,2014-08-09 06:00:00,228
7375,9703,2014-08-09 07:00:00,231
7376,9704,2014-08-09 08:00:00,261
7377,9705,2014-08-09 09:00:00,300
7378,9706,2014-08-09 10:00:00,282
7379,9707,2014-08-09 11:00:00,264
7380,9708,2014-08-09 12:00:00,240
7381,9709,2014-08-09 13:00:00,231
7382,9710,2014-08-09 14:00:00,225
7383,9711,2014-08-09 15:00:00,234
7384,9712,2014-08-09 16:00:00,249
7385,9713,2014-08-09 17:00:00,234
7386,9714,2014-08-09 18:00:00,261
7387,9715,2014-08-09 19:00:00,270
7388,9716,2014-08-09 20:00:00,258
7389,9717,2014-08-09 21:00:00,261
7390,9718,2014-08-09 22:00:00,246
7391,9719,2014-08-09 23:00:00,192
7392,9720,2014-08-10 00:00:00,186
7393,9721,2014-08-10 01:00:00,192
7394,9722,2014-08-10 02:00:00,192
7395,9723,2014-08-10 03:00:00,183
7396,9724,2014-08-10 04:00:00,189
7397,9725,2014-08-10 05:00:00,210
7398,9726,2014-08-10 06:00:00,186
7399,9727,2014-08-10 07:00:00,192
7400,9728,2014-08-10 08:00:00,222
7401,9729,2014-08-10 09:00:00,222
7402,9730,2014-08-10 10:00:00,210
7403,9731,2014-08-10 11:00:00,210
7404,9732,2014-08-10 12:00:00,204
7405,9733,2014-08-10 13:00:00,225
7406,9734,2014-08-10 14:00:00,207
7407,9735,2014-08-10 15:00:00,222
7408,9736,2014-08-10 16:00:00,201
7409,9737,2014-08-10 17:00:00,228
7410,9738,2014-08-10 18:00:00,198
7411,9739,2014-08-10 19:00:00,225
7412,9740,2014-08-10 20:00:00,237
7413,9741,2014-08-10 21:00:00,252
7414,9742,2014-08-10 22:00:00,258
7415,9743,2014-08-10 23:00:00,282
7416,9744,2014-08-11 00:00:00,282
7417,9745,2014-08-11 01:00:00,291
7418,9746,2014-08-11 02:00:00,312
7419,9747,2014-08-11 03:00:00,339
7420,9748,2014-08-11 04:00:00,342
7421,9749,2014-08-11 05:00:00,318
7422,9750,2014-08-11 06:00:00,321
7423,9751,2014-08-11 07:00:00,348
7424,9752,2014-08-11 08:00:00,348
7425,9753,2014-08-11 09:00:00,324
7426,9754,2014-08-11 10:00:00,339
7427,9755,2014-08-11 11:00:00,312
7428,9756,2014-08-11 12:00:00,282
7429,9757,2014-08-11 13:00:00,258
7430,9758,2014-08-11 14:00:00,222
7431,9759,2014-08-11 15:00:00,246
7432,9760,2014-08-11 16:00:00,234
7433,9761,2014-08-11 17:00:00,231
7434,9762,2014-08-11 18:00:00,222
7435,9763,2014-08-11 19:00:00,240
7436,9764,2014-08-11 20:00:00,267
7437,9765,2014-08-11 21:00:00,282
7438,9766,2014-08-11 22:00:00,327
7439,9767,2014-08-11 23:00:00,366
7440,9768,2014-08-12 00:00:00,402
7441,9769,2014-08-12 01:00:00,303
7442,9770,2014-08-12 02:00:00,291
7443,9771,2014-08-12 03:00:00,291
7444,9772,2014-08-12 04:00:00,288
7445,9773,2014-08-12 05:00:00,282
7446,9774,2014-08-12 06:00:00,285
7447,9775,2014-08-12 07:00:00,261
7448,9776,2014-08-12 08:00:00,270
7449,9777,2014-08-12 09:00:00,267
7450,9778,2014-08-12 10:00:00,288
7451,9779,2014-08-12 11:00:00,324
7452,9780,2014-08-12 12:00:00,312
7453,9781,2014-08-12 13:00:00,336
7454,9782,2014-08-12 14:00:00,312
7455,9783,2014-08-12 15:00:00,315
7456,9784,2014-08-12 16:00:00,315
7457,9785,2014-08-12 17:00:00,294
7458,9786,2014-08-12 18:00:00,336
7459,9787,2014-08-12 19:00:00,345
7460,9788,2014-08-12 20:00:00,336
7461,9789,2014-08-12 21:00:00,342
7462,9790,2014-08-12 22:00:00,357
7463,9791,2014-08-12 23:00:00,369
7464,9792,2014-08-13 00:00:00,399
7465,9793,2014-08-13 01:00:00,420
7466,9794,2014-08-13 02:00:00,405
7467,9795,2014-08-13 03:00:00,354
7468,9796,2014-08-13 04:00:00,342
7469,9797,2014-08-13 05:00:00,357
7470,9798,2014-08-13 06:00:00,390
7471,9799,2014-08-13 07:00:00,375
7472,9800,2014-08-13 08:00:00,381
7473,9801,2014-08-13 09:00:00,402
7474,9802,2014-08-13 10:00:00,336
7475,9803,2014-08-13 11:00:00,348
7476,9804,2014-08-13 12:00:00,396
7477,9805,2014-08-13 13:00:00,372
7478,9806,2014-08-13 14:00:00,408
7479,9807,2014-08-13 15:00:00,462
7480,9808,2014-08-13 16:00:00,453
7481,9809,2014-08-13 17:00:00,456
7482,9810,2014-08-13 18:00:00,453
7483,9811,2014-08-13 19:00:00,492
7484,9812,2014-08-13 20:00:00,528
7485,9813,2014-08-13 21:00:00,552
7486,9814,2014-08-13 22:00:00,600
7487,9815,2014-08-13 23:00:00,606
7488,9816,2014-08-14 00:00:00,642
7489,9817,2014-08-14 01:00:00,630
7490,9818,2014-08-14 02:00:00,585
7491,9819,2014-08-14 03:00:00,564
7492,9820,2014-08-14 04:00:00,498
7493,9821,2014-08-14 05:00:00,474
7494,9822,2014-08-14 06:00:00,462
7495,9823,2014-08-14 07:00:00,363
7496,9824,2014-08-14 08:00:00,210
7497,9825,2014-08-14 09:00:00,210
7498,9826,2014-08-14 10:00:00,204
7499,9827,2014-08-14 11:00:00,204
7500,9828,2014-08-14 12:00:00,192
7501,9829,2014-08-14 13:00:00,222
7502,9830,2014-08-14 14:00:00,198
7503,9831,2014-08-14 15:00:00,231
7504,9832,2014-08-14 16:00:00,222
7505,9833,2014-08-14 17:00:00,231
7506,9834,2014-08-14 18:00:00,201
7507,9835,2014-08-14 19:00:00,216
7508,9836,2014-08-14 20:00:00,234
7509,9837,2014-08-14 21:00:00,246
7510,9838,2014-08-14 22:00:00,249
7511,9839,2014-08-14 23:00:00,282
7512,9840,2014-08-15 00:00:00,270
7513,9841,2014-08-15 01:00:00,327
7514,9842,2014-08-15 02:00:00,369
7515,9843,2014-08-15 03:00:00,351
7516,9844,2014-08-15 04:00:00,288
7517,9845,2014-08-15 05:00:00,273
7518,9846,2014-08-15 06:00:00,273
7519,9847,2014-08-15 07:00:00,297
7520,9848,2014-08-15 08:00:00,294
7521,9849,2014-08-15 09:00:00,282
7522,9850,2014-08-15 10:00:00,273
7523,9851,2014-08-15 11:00:00,303
7524,9852,2014-08-15 12:00:00,327
7525,9853,2014-08-15 13:00:00,369
7526,9854,2014-08-15 14:00:00,393
7527,9855,2014-08-15 15:00:00,345
7528,9856,2014-08-15 16:00:00,330
7529,9857,2014-08-15 17:00:00,330
7530,9858,2014-08-15 18:00:00,336
7531,9859,2014-08-15 19:00:00,321
7532,9860,2014-08-15 20:00:00,336
7533,9861,2014-08-15 21:00:00,366
7534,9862,2014-08-15 22:00:00,390
7535,9863,2014-08-15 23:00:00,204
7536,9864,2014-08-16 00:00:00,198
7537,9865,2014-08-16 01:00:00,180
7538,9866,2014-08-16 02:00:00,180
7539,9867,2014-08-16 03:00:00,183
7540,9868,2014-08-16 04:00:00,204
7541,9869,2014-08-16 05:00:00,183
7542,9870,2014-08-16 06:00:00,186
7543,9871,2014-08-16 07:00:00,195
7544,9872,2014-08-16 08:00:00,201
7545,9873,2014-08-16 09:00:00,189
7546,9874,2014-08-16 10:00:00,204
7547,9875,2014-08-16 11:00:00,204
7548,9876,2014-08-16 12:00:00,213
7549,9877,2014-08-16 13:00:00,210
7550,9878,2014-08-16 14:00:00,210
7551,9879,2014-08-16 15:00:00,222
7552,9880,2014-08-16 16:00:00,213
7553,9881,2014-08-16 17:00:00,195
7554,9882,2014-08-16 18:00:00,219
7555,9883,2014-08-16 19:00:00,198
7556,9884,2014-08-16 20:00:00,204
7557,9885,2014-08-16 21:00:00,186
7558,9886,2014-08-16 22:00:00,186
7559,9887,2014-08-16 23:00:00,201
7560,9888,2014-08-17 00:00:00,204
7561,9889,2014-08-17 01:00:00,183
7562,9890,2014-08-17 02:00:00,192
7563,9891,2014-08-17 03:00:00,192
7564,9892,2014-08-17 04:00:00,189
7565,9893,2014-08-17 05:00:00,186
7566,9894,2014-08-17 06:00:00,192
7567,9895,2014-08-17 07:00:00,204
7568,9896,2014-08-17 08:00:00,216
7569,9897,2014-08-17 09:00:00,216
7570,9898,2014-08-17 10:00:00,219
7571,9899,2014-08-17 11:00:00,198
7572,9900,2014-08-17 12:00:00,207
7573,9901,2014-08-17 13:00:00,219
7574,9902,2014-08-17 14:00:00,210
7575,9903,2014-08-17 15:00:00,201
7576,9904,2014-08-17 16:00:00,204
7577,9905,2014-08-17 17:00:00,186
7578,9906,2014-08-17 18:00:00,213
7579,9907,2014-08-17 19:00:00,198
7580,9908,2014-08-17 20:00:00,213
7581,9909,2014-08-17 21:00:00,207
7582,9910,2014-08-17 22:00:00,201
7583,9911,2014-08-17 23:00:00,198
7584,9912,2014-08-18 00:00:00,192
7585,9913,2014-08-18 01:00:00,207
7586,9914,2014-08-18 02:00:00,204
7587,9915,2014-08-18 03:00:00,192
7588,9916,2014-08-18 04:00:00,210
7589,9917,2014-08-18 05:00:00,201
7590,9918,2014-08-18 06:00:00,198
7591,9919,2014-08-18 07:00:00,207
7592,9920,2014-08-18 08:00:00,195
7593,9921,2014-08-18 09:00:00,234
7594,9922,2014-08-18 10:00:00,222
7595,9923,2014-08-18 11:00:00,216
7596,9924,2014-08-18 12:00:00,204
7597,9925,2014-08-18 13:00:00,219
7598,9926,2014-08-18 14:00:00,234
7599,9927,2014-08-18 15:00:00,231
7600,9928,2014-08-18 16:00:00,252
7601,9929,2014-08-18 17:00:00,258
7602,9930,2014-08-18 18:00:00,240
7603,9931,2014-08-18 19:00:00,252
7604,9932,2014-08-18 20:00:00,249
7605,9933,2014-08-18 21:00:00,264
7606,9934,2014-08-18 22:00:00,264
7607,9935,2014-08-18 23:00:00,276
7608,9936,2014-08-19 00:00:00,324
7609,9937,2014-08-19 01:00:00,321
7610,9938,2014-08-19 02:00:00,297
7611,9939,2014-08-19 03:00:00,282
7612,9940,2014-08-19 04:00:00,315
7613,9941,2014-08-19 05:00:00,309
7614,9942,2014-08-19 06:00:00,306
7615,9943,2014-08-19 07:00:00,273
7616,9944,2014-08-19 08:00:00,288
7617,9945,2014-08-19 09:00:00,300
7618,9946,2014-08-19 10:00:00,294
7619,9947,2014-08-19 11:00:00,300
7620,9948,2014-08-19 12:00:00,276
7621,9949,2014-08-19 13:00:00,231
7622,9950,2014-08-19 14:00:00,237
7623,9951,2014-08-19 15:00:00,231
7624,9952,2014-08-19 16:00:00,234
7625,9953,2014-08-19 17:00:00,207
7626,9954,2014-08-19 18:00:00,213
7627,9955,2014-08-19 19:00:00,231
7628,9956,2014-08-19 20:00:00,234
7629,9957,2014-08-19 21:00:00,252
7630,9958,2014-08-19 22:00:00,249
7631,9959,2014-08-19 23:00:00,252
7632,9960,2014-08-20 00:00:00,267
7633,9961,2014-08-20 01:00:00,264
7634,9962,2014-08-20 02:00:00,318
7635,9963,2014-08-20 03:00:00,396
7636,9964,2014-08-20 04:00:00,378
7637,9965,2014-08-20 05:00:00,351
7638,9966,2014-08-20 06:00:00,354
7639,9967,2014-08-20 07:00:00,300
7640,9968,2014-08-20 08:00:00,294
7641,9969,2014-08-20 09:00:00,306
7642,9970,2014-08-20 10:00:00,279
7643,9971,2014-08-20 11:00:00,309
7644,9972,2014-08-20 12:00:00,363
7645,9973,2014-08-20 13:00:00,336
7646,9974,2014-08-20 14:00:00,330
7647,9975,2014-08-20 15:00:00,348
7648,9976,2014-08-20 16:00:00,345
7649,9977,2014-08-20 17:00:00,342
7650,9978,2014-08-20 18:00:00,390
7651,9979,2014-08-20 19:00:00,486
7652,9980,2014-08-20 20:00:00,495
7653,9981,2014-08-20 21:00:00,498
7654,9982,2014-08-20 22:00:00,432
7655,9983,2014-08-20 23:00:00,366
7656,9984,2014-08-21 00:00:00,285
7657,9985,2014-08-21 01:00:00,264
7658,9986,2014-08-21 02:00:00,276
7659,9987,2014-08-21 03:00:00,276
7660,9988,2014-08-21 04:00:00,270
7661,9989,2014-08-21 05:00:00,267
7662,9990,2014-08-21 06:00:00,276
7663,9991,2014-08-21 07:00:00,306
7664,9992,2014-08-21 08:00:00,312
7665,9993,2014-08-21 09:00:00,336
7666,9994,2014-08-21 10:00:00,291
7667,9995,2014-08-21 11:00:00,297
7668,9996,2014-08-21 12:00:00,339
7669,9997,2014-08-21 13:00:00,339
7670,9998,2014-08-21 14:00:00,345
7671,9999,2014-08-21 15:00:00,372
7672,10000,2014-08-21 16:00:00,354
7673,10001,2014-08-21 17:00:00,375
7674,10002,2014-08-21 18:00:00,366
7675,10003,2014-08-21 19:00:00,360
7676,10004,2014-08-21 20:00:00,351
7677,10005,2014-08-21 21:00:00,369
7678,10006,2014-08-21 22:00:00,402
7679,10007,2014-08-21 23:00:00,372
7680,10008,2014-08-22 00:00:00,369
7681,10009,2014-08-22 01:00:00,372
7682,10010,2014-08-22 02:00:00,342
7683,10011,2014-08-22 03:00:00,372
7684,10012,2014-08-22 04:00:00,384
7685,10013,2014-08-22 05:00:00,378
7686,10014,2014-08-22 06:00:00,393
7687,10015,2014-08-22 07:00:00,378
7688,10016,2014-08-22 08:00:00,390
7689,10017,2014-08-22 09:00:00,384
7690,10018,2014-08-22 10:00:00,426
7691,10019,2014-08-22 11:00:00,423
7692,10020,2014-08-22 12:00:00,435
7693,10021,2014-08-22 13:00:00,441
7694,10022,2014-08-22 14:00:00,420
7695,10023,2014-08-22 15:00:00,456
7696,10024,2014-08-22 16:00:00,462
7697,10025,2014-08-22 17:00:00,468
7698,10026,2014-08-22 18:00:00,486
7699,10027,2014-08-22 19:00:00,486
7700,10028,2014-08-22 20:00:00,366
7701,10029,2014-08-22 21:00:00,204
7702,10030,2014-08-22 22:00:00,201
7703,10031,2014-08-22 23:00:00,204
7704,10032,2014-08-23 00:00:00,219
7705,10033,2014-08-23 01:00:00,210
7706,10034,2014-08-23 02:00:00,192
7707,10035,2014-08-23 03:00:00,207
7708,10036,2014-08-23 04:00:00,186
7709,10037,2014-08-23 05:00:00,201
7710,10038,2014-08-23 06:00:00,186
7711,10039,2014-08-23 07:00:00,198
7712,10040,2014-08-23 08:00:00,195
7713,10041,2014-08-23 09:00:00,210
7714,10042,2014-08-23 10:00:00,216
7715,10043,2014-08-23 11:00:00,222
7716,10044,2014-08-23 12:00:00,189
7717,10045,2014-08-23 13:00:00,216
7718,10046,2014-08-23 14:00:00,210
7719,10047,2014-08-23 15:00:00,222
7720,10048,2014-08-23 16:00:00,210
7721,10049,2014-08-23 17:00:00,219
7722,10050,2014-08-23 18:00:00,225
7723,10051,2014-08-23 19:00:00,213
7724,10052,2014-08-23 20:00:00,228
7725,10053,2014-08-23 21:00:00,246
7726,10054,2014-08-23 22:00:00,276
7727,10055,2014-08-23 23:00:00,291
7728,10248,2014-09-01 00:00:00,348
7729,10249,2014-09-01 01:00:00,288
7730,10250,2014-09-01 02:00:00,288
7731,10251,2014-09-01 03:00:00,282
7732,10252,2014-09-01 04:00:00,282
7733,10253,2014-09-01 05:00:00,288
7734,10254,2014-09-01 06:00:00,273
7735,10255,2014-09-01 07:00:00,288
7736,10256,2014-09-01 08:00:00,270
7737,10257,2014-09-01 09:00:00,312
7738,10258,2014-09-01 10:00:00,300
7739,10259,2014-09-01 11:00:00,285
7740,10260,2014-09-01 12:00:00,297
7741,10261,2014-09-01 13:00:00,288
7742,10262,2014-09-01 14:00:00,315
7743,10263,2014-09-01 15:00:00,300
7744,10264,2014-09-01 16:00:00,303
7745,10265,2014-09-01 17:00:00,330
7746,10266,2014-09-01 18:00:00,309
7747,10267,2014-09-01 19:00:00,312
7748,10268,2014-09-01 20:00:00,288
7749,10269,2014-09-01 21:00:00,330
7750,10270,2014-09-01 22:00:00,303
7751,10271,2014-09-01 23:00:00,324
7752,10272,2014-09-02 00:00:00,318
7753,10273,2014-09-02 01:00:00,324
7754,10274,2014-09-02 02:00:00,303
7755,10275,2014-09-02 03:00:00,315
7756,10276,2014-09-02 04:00:00,354
7757,10277,2014-09-02 05:00:00,384
7758,10278,2014-09-02 06:00:00,354
7759,10279,2014-09-02 07:00:00,324
7760,10280,2014-09-02 08:00:00,327
7761,10281,2014-09-02 09:00:00,306
7762,10282,2014-09-02 10:00:00,315
7763,10283,2014-09-02 11:00:00,381
7764,10284,2014-09-02 12:00:00,351
7765,10285,2014-09-02 13:00:00,345
7766,10286,2014-09-02 14:00:00,363
7767,10287,2014-09-02 15:00:00,318
7768,10288,2014-09-02 16:00:00,294
7769,10289,2014-09-02 17:00:00,318
7770,10290,2014-09-02 18:00:00,306
7771,10291,2014-09-02 19:00:00,288
7772,10292,2014-09-02 20:00:00,330
7773,10293,2014-09-02 21:00:00,360
7774,10294,2014-09-02 22:00:00,399
7775,10295,2014-09-02 23:00:00,399
7776,10296,2014-09-03 00:00:00,411
7777,10297,2014-09-03 01:00:00,426
7778,10298,2014-09-03 02:00:00,465
7779,10299,2014-09-03 03:00:00,450
7780,10300,2014-09-03 04:00:00,441
7781,10301,2014-09-03 05:00:00,408
7782,10302,2014-09-03 06:00:00,402
7783,10303,2014-09-03 07:00:00,384
7784,10304,2014-09-03 08:00:00,414
7785,10305,2014-09-03 09:00:00,414
7786,10306,2014-09-03 10:00:00,423
7787,10307,2014-09-03 11:00:00,390
7788,10308,2014-09-03 12:00:00,396
7789,10309,2014-09-03 13:00:00,396
7790,10310,2014-09-03 14:00:00,372
7791,10311,2014-09-03 15:00:00,354
7792,10312,2014-09-03 16:00:00,342
7793,10313,2014-09-03 17:00:00,354
7794,10314,2014-09-03 18:00:00,363
7795,10315,2014-09-03 19:00:00,357
7796,10316,2014-09-03 20:00:00,363
7797,10317,2014-09-03 21:00:00,387
7798,10318,2014-09-03 22:00:00,399
7799,10319,2014-09-03 23:00:00,288
7800,10320,2014-09-04 00:00:00,222
7801,10321,2014-09-04 01:00:00,204
7802,10322,2014-09-04 02:00:00,204
7803,10323,2014-09-04 03:00:00,207
7804,10324,2014-09-04 04:00:00,210
7805,10325,2014-09-04 05:00:00,186
7806,10326,2014-09-04 06:00:00,216
7807,10327,2014-09-04 07:00:00,189
7808,10328,2014-09-04 08:00:00,213
7809,10329,2014-09-04 09:00:00,192
7810,10330,2014-09-04 10:00:00,213
7811,10331,2014-09-04 11:00:00,210
7812,10332,2014-09-04 12:00:00,216
7813,10333,2014-09-04 13:00:00,216
7814,10334,2014-09-04 14:00:00,186
7815,10335,2014-09-04 15:00:00,201
7816,10336,2014-09-04 16:00:00,192
7817,10337,2014-09-04 17:00:00,192
7818,10338,2014-09-04 18:00:00,183
7819,10339,2014-09-04 19:00:00,204
7820,10340,2014-09-04 20:00:00,216
7821,10341,2014-09-04 21:00:00,222
7822,10342,2014-09-04 22:00:00,225
7823,10343,2014-09-04 23:00:00,237
7824,10344,2014-09-05 00:00:00,252
7825,10345,2014-09-05 01:00:00,216
7826,10346,2014-09-05 02:00:00,240
7827,10347,2014-09-05 03:00:00,225
7828,10348,2014-09-05 04:00:00,216
7829,10349,2014-09-05 05:00:00,210
7830,10350,2014-09-05 06:00:00,210
7831,10351,2014-09-05 07:00:00,201
7832,10352,2014-09-05 08:00:00,207
7833,10353,2014-09-05 09:00:00,222
7834,10354,2014-09-05 10:00:00,204
7835,10355,2014-09-05 11:00:00,210
7836,10356,2014-09-05 12:00:00,219
7837,10357,2014-09-05 13:00:00,225
7838,10358,2014-09-05 14:00:00,198
7839,10359,2014-09-05 15:00:00,195
7840,10360,2014-09-05 16:00:00,192
7841,10361,2014-09-05 17:00:00,204
7842,10362,2014-09-05 18:00:00,210
7843,10363,2014-09-05 19:00:00,186
7844,10364,2014-09-05 20:00:00,186
7845,10365,2014-09-05 21:00:00,201
7846,10366,2014-09-05 22:00:00,201
7847,10367,2014-09-05 23:00:00,198
7848,10368,2014-09-06 00:00:00,186
7849,10369,2014-09-06 01:00:00,198
7850,10370,2014-09-06 02:00:00,213
7851,10371,2014-09-06 03:00:00,195
7852,10372,2014-09-06 04:00:00,210
7853,10373,2014-09-06 05:00:00,210
7854,10374,2014-09-06 06:00:00,210
7855,10375,2014-09-06 07:00:00,210
7856,10376,2014-09-06 08:00:00,210
7857,10377,2014-09-06 09:00:00,213
7858,10378,2014-09-06 10:00:00,204
7859,10379,2014-09-06 11:00:00,198
7860,10380,2014-09-06 12:00:00,222
7861,10381,2014-09-06 13:00:00,225
7862,10382,2014-09-06 14:00:00,195
7863,10383,2014-09-06 15:00:00,210
7864,10384,2014-09-06 16:00:00,204
7865,10385,2014-09-06 17:00:00,189
7866,10386,2014-09-06 18:00:00,222
7867,10387,2014-09-06 19:00:00,222
7868,10388,2014-09-06 20:00:00,210
7869,10389,2014-09-06 21:00:00,240
7870,10390,2014-09-06 22:00:00,216
7871,10391,2014-09-06 23:00:00,219
7872,10392,2014-09-07 00:00:00,210
7873,10393,2014-09-07 01:00:00,282
7874,10394,2014-09-07 02:00:00,297
7875,10395,2014-09-07 03:00:00,324
7876,10396,2014-09-07 04:00:00,300
7877,10397,2014-09-07 05:00:00,291
7878,10398,2014-09-07 06:00:00,309
7879,10399,2014-09-07 07:00:00,342
7880,10400,2014-09-07 08:00:00,318
7881,10401,2014-09-07 09:00:00,324
7882,10402,2014-09-07 10:00:00,351
7883,10403,2014-09-07 11:00:00,336
7884,10404,2014-09-07 12:00:00,366
7885,10405,2014-09-07 13:00:00,324
7886,10406,2014-09-07 14:00:00,288
7887,10407,2014-09-07 15:00:00,276
7888,10408,2014-09-07 16:00:00,282
7889,10409,2014-09-07 17:00:00,267
7890,10410,2014-09-07 18:00:00,264
7891,10411,2014-09-07 19:00:00,264
7892,10412,2014-09-07 20:00:00,285
7893,10413,2014-09-07 21:00:00,258
7894,10414,2014-09-07 22:00:00,276
7895,10415,2014-09-07 23:00:00,270
7896,10416,2014-09-08 00:00:00,309
7897,10417,2014-09-08 01:00:00,276
7898,10418,2014-09-08 02:00:00,315
7899,10419,2014-09-08 03:00:00,306
7900,10420,2014-09-08 04:00:00,288
7901,10421,2014-09-08 05:00:00,297
7902,10422,2014-09-08 06:00:00,270
7903,10423,2014-09-08 07:00:00,234
7904,10424,2014-09-08 08:00:00,228
7905,10425,2014-09-08 09:00:00,216
7906,10426,2014-09-08 10:00:00,225
7907,10427,2014-09-08 11:00:00,222
7908,10428,2014-09-08 12:00:00,201
7909,10429,2014-09-08 13:00:00,210
7910,10430,2014-09-08 14:00:00,225
7911,10431,2014-09-08 15:00:00,222
7912,10432,2014-09-08 16:00:00,207
7913,10433,2014-09-08 17:00:00,228
7914,10434,2014-09-08 18:00:00,198
7915,10435,2014-09-08 19:00:00,183
7916,10436,2014-09-08 20:00:00,180
7917,10437,2014-09-08 21:00:00,198
7918,10438,2014-09-08 22:00:00,183
7919,10439,2014-09-08 23:00:00,183
7920,10440,2014-09-09 00:00:00,192
7921,10441,2014-09-09 01:00:00,204
7922,10442,2014-09-09 02:00:00,180
7923,10443,2014-09-09 03:00:00,210
7924,10444,2014-09-09 04:00:00,219
7925,10445,2014-09-09 05:00:00,216
7926,10446,2014-09-09 06:00:00,186
7927,10447,2014-09-09 07:00:00,210
7928,10448,2014-09-09 08:00:00,204
7929,10449,2014-09-09 09:00:00,231
7930,10450,2014-09-09 10:00:00,213
7931,10451,2014-09-09 11:00:00,216
7932,10452,2014-09-09 12:00:00,198
7933,10453,2014-09-09 13:00:00,186
7934,10454,2014-09-09 14:00:00,210
7935,10455,2014-09-09 15:00:00,204
7936,10456,2014-09-09 16:00:00,204
7937,10457,2014-09-09 17:00:00,198
7938,10458,2014-09-09 18:00:00,213
7939,10459,2014-09-09 19:00:00,210
7940,10460,2014-09-09 20:00:00,222
7941,10461,2014-09-09 21:00:00,246
7942,10462,2014-09-09 22:00:00,243
7943,10463,2014-09-09 23:00:00,261
7944,10464,2014-09-10 00:00:00,255
7945,10465,2014-09-10 01:00:00,294
7946,10466,2014-09-10 02:00:00,285
7947,10467,2014-09-10 03:00:00,273
7948,10468,2014-09-10 04:00:00,285
7949,10469,2014-09-10 05:00:00,288
7950,10470,2014-09-10 06:00:00,267
7951,10471,2014-09-10 07:00:00,258
7952,10472,2014-09-10 08:00:00,291
7953,10473,2014-09-10 09:00:00,231
7954,10474,2014-09-10 10:00:00,231
7955,10475,2014-09-10 11:00:00,243
7956,10476,2014-09-10 12:00:00,237
7957,10477,2014-09-10 13:00:00,228
7958,10478,2014-09-10 14:00:00,240
7959,10479,2014-09-10 15:00:00,273
7960,10480,2014-09-10 16:00:00,276
7961,10481,2014-09-10 17:00:00,273
7962,10482,2014-09-10 18:00:00,285
7963,10483,2014-09-10 19:00:00,267
7964,10484,2014-09-10 20:00:00,279
7965,10485,2014-09-10 21:00:00,285
7966,10486,2014-09-10 22:00:00,300
7967,10487,2014-09-10 23:00:00,327
7968,10488,2014-09-11 00:00:00,300
7969,10489,2014-09-11 01:00:00,306
7970,10490,2014-09-11 02:00:00,318
